,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5009,Church and Wellesley,43.6655242,-79.3838011,COS,43.66951629225504,-79.39038980772062,Clothing Store
5010,Church and Wellesley,43.6655242,-79.3838011,Bloor-Yorkville,43.670214354942,-79.39104696860365,Shopping Mall
5011,Church and Wellesley,43.6655242,-79.3838011,Fiorio Hair Design,43.670169709332704,-79.39140019059467,Cosmetics Shop
5012,Church and Wellesley,43.6655242,-79.3838011,Tim Hortons,43.658569999999976,-79.38512341104502,Coffee Shop
5013,Church and Wellesley,43.6655242,-79.3838011,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
5014,Church and Wellesley,43.6655242,-79.3838011,Allan Gardens Conservatory,43.661915451854576,-79.3746870789171,Garden
5015,Church and Wellesley,43.6655242,-79.3838011,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
5016,Church and Wellesley,43.6655242,-79.3838011,Bulk Barn,43.661339682592825,-79.38268765156145,Grocery Store
5017,Church and Wellesley,43.6655242,-79.3838011,Tiffany & Co.,43.6691352,-79.3934841,Jewelry Store
5018,Church and Wellesley,43.6655242,-79.3838011,Aroma Espresso Bar,43.66796263749082,-79.38887274197582,Café
5019,Church and Wellesley,43.6655242,-79.3838011,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
5020,Church and Wellesley,43.6655242,-79.3838011,Allan Gardens,43.661891653452926,-79.37412858009338,Botanical Garden
5021,Church and Wellesley,43.6655242,-79.3838011,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
5022,Church and Wellesley,43.6655242,-79.3838011,Trattoria Nervosa,43.67101871082308,-79.39108133032904,Italian Restaurant
5023,Church and Wellesley,43.6655242,-79.3838011,Bay Street Video,43.668889965052365,-79.38924749443069,Video Store
5024,Church and Wellesley,43.6655242,-79.3838011,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
5025,Church and Wellesley,43.6655242,-79.3838011,College Park Area,43.659453,-79.383785,Park
5026,Church and Wellesley,43.6655242,-79.3838011,Hangry Burger,43.66070999694819,-79.38283826775837,Burger Joint
5027,Church and Wellesley,43.6655242,-79.3838011,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
5028,Church and Wellesley,43.6655242,-79.3838011,Royal Ontario Museum,43.668367065616046,-79.3948129405877,Museum
5029,Church and Wellesley,43.6655242,-79.3838011,Dollarama,43.66068,-79.38468,Discount Store
5030,Church and Wellesley,43.6655242,-79.3838011,Somethin' 2 Talk About,43.65839479027968,-79.38533765920816,Middle Eastern Restaurant
5031,Church and Wellesley,43.6655242,-79.3838011,Yamato Japanese Restaurant,43.67068330431913,-79.39105580388929,Japanese Restaurant
5032,Church and Wellesley,43.6655242,-79.3838011,Red Rocket Coffee,43.666528288055886,-79.37601604002538,Coffee Shop
5033,Church and Wellesley,43.6655242,-79.3838011,ROM Museum Store,43.66851433563614,-79.39487921364,Gift Shop
5034,Church and Wellesley,43.6655242,-79.3838011,The Spa at Four Seasons Hotel Toronto,43.67174021992435,-79.38988924026489,Spa
5035,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,SanRemo Bakery,43.618542136521064,-79.49948481145465,Bakery
5036,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Birds and Beans Cafe,43.61394176407451,-79.48906159405638,Café
5037,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,The Blue Goose,43.61678873297203,-79.4958701202763,Bar
5038,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Pearl Sushi,43.61485807881039,-79.48831114897837,Sushi Restaurant
5039,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Tich - Modern Indian Cuisine,43.617585236576126,-79.48729759424594,Indian Restaurant
5040,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Great Lakes Brewery,43.62279645548608,-79.50467709968385,Brewery
5041,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Oro Di Napoli,43.617683,-79.487393,Italian Restaurant
5042,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Nimman Thai Cuisine,43.613348862360546,-79.48871553032649,Thai Restaurant
5043,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,La Vinia Restaurant,43.6163,-79.488077,Spanish Restaurant
5044,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Mario & Selina's No Frills,43.612186,-79.497828,Grocery Store
5045,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Mimico Arena,43.612739007491555,-79.49868183926128,Skating Rink
5046,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Panagio's All Day Grill,43.617263,-79.487825,Breakfast Spot
5047,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,TD Canada Trust,43.61318188021061,-79.48995835614369,Bank
5048,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Canadiana Restaurant,43.61358750347395,-79.48966619920637,Breakfast Spot
5049,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,FBI Pizza,43.616798097484896,-79.48758498930704,Pizza Place
5050,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Lakeshore valu-mart,43.614666,-79.488418,Grocery Store
5051,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,The Beer Store,43.613543,-79.4894523,Beer Store
5052,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,7-Eleven,43.61307628496873,-79.49004654587952,Convenience Store
5053,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Maurya East Indian Roti Cuisine,43.61360596157636,-79.4892971696755,Indian Restaurant
5054,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,RBC Royal Bank,43.619620306117355,-79.4853774289252,Bank
5055,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Breakfast Room,43.618904,-79.499738,American Restaurant
5056,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Hasty Market,43.61138973164352,-79.49639760920914,Convenience Store
5057,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,BooBoo Pet Grooming Services,43.613585514619345,-79.48909899671537,Pet Store
5058,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Mimico Waterterfront Park,43.614272,-79.486044,Park
5059,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Public Storage,43.62480702895356,-79.49516341090401,Storage Facility
5060,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Ourland Community Centre,43.61515530761945,-79.50804518621686,Park
5061,"Mimico NW, The Queensway West, South of Bloor, Kingsway Park South West, Royal York South West",43.6166773,-79.4968048,Ourland Park,43.61629188324124,-79.50889561126202,Soccer Field
5062,"Pelmo park, Humbermede",43.7108008,-79.5106305,Mi Pho Song Vu,43.718643435521535,-79.50765266000782,Vietnamese Restaurant
5063,"Pelmo park, Humbermede",43.7108008,-79.5106305,Downsview Arena,43.719337832352906,-79.51284892924981,Hockey Arena
5064,"Pelmo park, Humbermede",43.7108008,-79.5106305,KFC,43.71445300796298,-79.50674317733306,Fast Food Restaurant
5065,"Pelmo park, Humbermede",43.7108008,-79.5106305,Pho Con Bò,43.71936559059618,-79.51195926903694,Vietnamese Restaurant
5066,"Pelmo park, Humbermede",43.7108008,-79.5106305,Petro-Canada,43.715148,-79.507546,Gas Station
5067,"Pelmo park, Humbermede",43.7108008,-79.5106305,Petro-Canada,43.70718609278275,-79.50442595966021,Gas Station
5068,"Pelmo park, Humbermede",43.7108008,-79.5106305,Leon's,43.71400349369343,-79.51097249718256,Furniture / Home Store
5069,"Pelmo park, Humbermede",43.7108008,-79.5106305,TD Canada Trust,43.7195682,-79.5108531,Bank
5070,"Pelmo park, Humbermede",43.7108008,-79.5106305,Shoppers Drug Mart,43.719742,-79.510549,Pharmacy
5071,"Pelmo park, Humbermede",43.7108008,-79.5106305,Sunrise Caribbean Restaurant,43.71560170468236,-79.50685848757865,Caribbean Restaurant
5072,"Pelmo park, Humbermede",43.7108008,-79.5106305,McDonald's,43.71569369546825,-79.50787916026798,Fast Food Restaurant
5073,"Pelmo park, Humbermede",43.7108008,-79.5106305,George's Food Store,43.70712926044646,-79.50450375024332,Convenience Store
5074,"Pelmo park, Humbermede",43.7108008,-79.5106305,Olympic convenience store,43.70448603955921,-79.51578933384089,Convenience Store
5075,"Pelmo park, Humbermede",43.7108008,-79.5106305,El Taquito,43.70449769261671,-79.50426122630974,Mexican Restaurant
5076,"Pelmo park, Humbermede",43.7108008,-79.5106305,Phở Tiến Phat 進發,43.71940231323242,-79.50822448730469,Vietnamese Restaurant
5077,"Pelmo park, Humbermede",43.7108008,-79.5106305,Comal Y Canela,43.703255,-79.504114,Mexican Restaurant
5078,"Pelmo park, Humbermede",43.7108008,-79.5106305,Golden Star Thai & Vietnamese Cuisine,43.703294698834775,-79.50388233847723,Asian Restaurant
5079,The Queensway-Humber Bay,43.6263243,-79.5027658,Bua Thai,43.62617599626846,-79.50322822597944,Thai Restaurant
5080,The Queensway-Humber Bay,43.6263243,-79.5027658,Starbucks,43.624654,-79.508217,Coffee Shop
5081,The Queensway-Humber Bay,43.6263243,-79.5027658,Great Lakes Brewery,43.62279645548608,-79.50467709968385,Brewery
5082,The Queensway-Humber Bay,43.6263243,-79.5027658,Tom's Dairy Freeze,43.627897,-79.496638,Ice Cream Shop
5083,The Queensway-Humber Bay,43.6263243,-79.5027658,Luci Restaurant,43.627365863256756,-79.4982043240749,Italian Restaurant
5084,The Queensway-Humber Bay,43.6263243,-79.5027658,Dino's Wood Burning Pizza,43.62518558075584,-79.5083538950689,Pizza Place
5085,The Queensway-Humber Bay,43.6263243,-79.5027658,The Galway Arms,43.624973002860635,-79.50909042138387,Bar
5086,The Queensway-Humber Bay,43.6263243,-79.5027658,Grappa,43.62711279871419,-79.49950030425045,Italian Restaurant
5087,The Queensway-Humber Bay,43.6263243,-79.5027658,The Pie Commission,43.62354819663253,-79.51226496540828,Restaurant
5088,The Queensway-Humber Bay,43.6263243,-79.5027658,Costco,43.62284084676393,-79.50750859991184,Warehouse Store
5089,The Queensway-Humber Bay,43.6263243,-79.5027658,Harvey's,43.62488493953991,-79.50750258973017,Restaurant
5090,The Queensway-Humber Bay,43.6263243,-79.5027658,Mamma Martino's,43.627898996012576,-79.49605161800018,Italian Restaurant
5091,The Queensway-Humber Bay,43.6263243,-79.5027658,Izba Schnitzel House,43.627567231039265,-79.49740953441696,Eastern European Restaurant
5092,The Queensway-Humber Bay,43.6263243,-79.5027658,SanRemo Bakery,43.618542136521064,-79.49948481145465,Bakery
5093,The Queensway-Humber Bay,43.6263243,-79.5027658,Chaban,43.624817,-79.51043,Comfort Food Restaurant
5094,The Queensway-Humber Bay,43.6263243,-79.5027658,Sushi 2 Go,43.624729304244475,-79.51034837563607,Sushi Restaurant
5095,The Queensway-Humber Bay,43.6263243,-79.5027658,Best Portuguese Chicken,43.62434433209041,-79.51248514101782,BBQ Joint
5096,The Queensway-Humber Bay,43.6263243,-79.5027658,The Beer Store,43.6261633,-79.5054641,Beer Store
5097,The Queensway-Humber Bay,43.6263243,-79.5027658,Golden Lion Restaurant & Bar,43.62292285787151,-79.51086131019957,Restaurant
5098,The Queensway-Humber Bay,43.6263243,-79.5027658,Tokyo Sushi,43.62598208538112,-79.5034979579122,Sushi Restaurant
5099,The Queensway-Humber Bay,43.6263243,-79.5027658,Dairy Queen,43.624645,-79.5085856,Ice Cream Shop
5100,The Queensway-Humber Bay,43.6263243,-79.5027658,Sushi Kaji,43.6247282003951,-79.5099039762335,Japanese Restaurant
5101,The Queensway-Humber Bay,43.6263243,-79.5027658,Subway,43.625673655330914,-79.50227847235321,Sandwich Place
5102,The Queensway-Humber Bay,43.6263243,-79.5027658,Pizza Pizza,43.62645438945521,-79.50235196469175,Pizza Place
5103,The Queensway-Humber Bay,43.6263243,-79.5027658,Posticino Ristaurante,43.62603838940026,-79.50361534264715,Restaurant
5104,The Queensway-Humber Bay,43.6263243,-79.5027658,Tim Hortons,43.6244227579421,-79.50938059947481,Coffee Shop
5105,The Queensway-Humber Bay,43.6263243,-79.5027658,Viking Fish & Chips,43.625137,-79.508407,Diner
5106,The Queensway-Humber Bay,43.6263243,-79.5027658,Costco Pharmacy,43.62283592831849,-79.5074222244171,Pharmacy
5107,The Queensway-Humber Bay,43.6263243,-79.5027658,Costco Food Court,43.62272689757317,-79.50745536329838,Food Court
5108,The Queensway-Humber Bay,43.6263243,-79.5027658,Soccer Season,43.6248616504317,-79.50934410095215,Sporting Goods Shop
5109,The Queensway-Humber Bay,43.6263243,-79.5027658,Baskin-Robbins,43.624491230536904,-79.50950822983532,Ice Cream Shop
5110,The Queensway-Humber Bay,43.6263243,-79.5027658,The Queensway & Grand Avenue EB Bus stop,43.62801769290712,-79.49477514867222,Bus Stop
5111,The Queensway-Humber Bay,43.6263243,-79.5027658,King's Garden Banquet Hall,43.6229291,-79.51069799999999,Event Space
5112,The Queensway-Humber Bay,43.6263243,-79.5027658,Breakfast Room,43.618904,-79.499738,American Restaurant
5113,The Queensway-Humber Bay,43.6263243,-79.5027658,Appalachia BBQ,43.624034279834504,-79.51407881550968,BBQ Joint
5114,The Queensway-Humber Bay,43.6263243,-79.5027658,Goodwill,43.62160166310763,-79.51319797384834,Thrift / Vintage Store
5115,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Dutch Dreams,43.68218165964713,-79.41889275697524,Ice Cream Shop
5116,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Booyah,43.681743588143384,-79.41801062262026,Ice Cream Shop
5117,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Wychwood Barns Farmers' Market,43.68001040153905,-79.42384857341463,Farmers Market
5118,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Wychwood Barns,43.68002809008845,-79.42380960285216,Event Space
5119,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Craque De Creme,43.679846,-79.416989,Dessert Shop
5120,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Spynga,43.68140509016735,-79.4174756198202,Yoga Studio
5121,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,CocoaLatte,43.68176818183194,-79.42515763384645,Café
5122,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Menchie's,43.68311630000308,-79.41908246794154,Frozen Yogurt Shop
5123,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,The Stockyards,43.681570353914765,-79.4262096115835,BBQ Joint
5124,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Evergreen Natural Health Food,43.68296541864063,-79.41870841166664,Food & Drink Shop
5125,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Baker and Scone,43.68161443045213,-79.42607528989137,Café
5126,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Churrasco of St. Clair,43.68168056638893,-79.42545291671884,Portuguese Restaurant
5127,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Pukka Restaurant,43.68105502412986,-79.4291869567722,Indian Restaurant
5128,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Pizza Del Arte,43.683515659161465,-79.41854877571694,Pizza Place
5129,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Ferro Bar Cafe,43.68107983140924,-79.4285699237273,Italian Restaurant
5130,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Moong Sushi,43.68254492330092,-79.42194999656803,Sushi Restaurant
5131,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Taste of Thai House,43.68273510337587,-79.41966075174597,Thai Restaurant
5132,"Vaughan, Cedervale ,Humewood",43.68285675,-79.41953968088616,Starbucks,43.68397177,-79.41891458,Coffee Shop
